plan_id,brand_name,display_name,type,tariff_type,supply_c_per_day,single_rate_c_per_kwh,feed_in_c_per_kwh,controlled_load_c_per_kwh,pay_on_time_only,plan_doc_url
NEX1044170MBE1@EME,Next Business Energy,Next Assured Bus 15% GTD,MARKET,SINGLE_RATE,,43.71,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1044170MBE1@EME
NEX1044175MBE1@EME,Next Business Energy,Next Assured Bus 15% GTD,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1044175MBE1@EME
NEX1044176MBE1@EME,Next Business Energy,Next Assured Bus 15% GTD,MARKET,SINGLE_RATE,,36.89,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1044176MBE1@EME
NEX1044172MBE1@EME,Next Business Energy,Next Assured Bus 15% GTD,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1044172MBE1@EME
NEX1044169MBE1@EME,Next Business Energy,Next Assured Bus 15% GTD,MARKET,SINGLE_RATE,,43.71,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1044169MBE1@EME
NEX1044174MBE1@EME,Next Business Energy,Next Assured Bus 15% GTD,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1044174MBE1@EME
NEX1044178MBE1@EME,Next Business Energy,Next Assured Bus 15% GTD,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1044178MBE1@EME
1ST1042848MBE1@EME,1st Energy,1st Sapphire - Time of Use + Controlled Load,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST1042848MBE1@EME
1ST1042498MBE1@EME,1st Energy,1st Ruby - Time of Use,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST1042498MBE1@EME
1ST1042496MBE1@EME,1st Energy,1st Ruby - Single Rate,MARKET,SINGLE_RATE,,43.4,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST1042496MBE1@EME
1ST1042502MRE1@EME,1st Energy,1st Ruby - Time of Use,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST1042502MRE1@EME
1ST1042846MBE1@EME,1st Energy,1st Sapphire - Single Rate + Controlled Load,MARKET,SINGLE_RATE,,35.6,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST1042846MBE1@EME
1ST1042847MBE1@EME,1st Energy,1st Sapphire - Time of Use,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST1042847MBE1@EME
1ST1042500MRE1@EME,1st Energy,1st Ruby - Single Rate,MARKET,SINGLE_RATE,,40.5,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST1042500MRE1@EME
1ST1042501MRE1@EME,1st Energy,1st Ruby - Single Rate + Controlled Load,MARKET,SINGLE_RATE,,40.5,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST1042501MRE1@EME
1ST1042845MBE1@EME,1st Energy,1st Sapphire - Single Rate,MARKET,SINGLE_RATE,,35.6,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST1042845MBE1@EME
1ST1042497MBE1@EME,1st Energy,1st Ruby - Single Rate + Controlled Load,MARKET,SINGLE_RATE,,43.4,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST1042497MBE1@EME
1ST1042499MBE1@EME,1st Energy,1st Ruby - Time of Use + Controlled Load,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST1042499MBE1@EME
1ST961477SRE1@EME,1st Energy,Standing Offer - Time of Use,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST961477SRE1@EME
1ST961473SBE1@EME,1st Energy,Standing Offer - Time of Use,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST961473SBE1@EME
1ST961476SRE1@EME,1st Energy,Standing Offer - Single Rate + Controlled Load,STANDING,SINGLE_RATE,,41.9,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST961476SRE1@EME
1ST961474SBE1@EME,1st Energy,Standing Offer - Time of Use + Controlled Load,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST961474SBE1@EME
1ST961475SRE1@EME,1st Energy,Standing Offer - Single Rate,STANDING,SINGLE_RATE,,41.9,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST961475SRE1@EME
1ST961472SBE1@EME,1st Energy,Standing Offer - Single Rate + Controlled Load,STANDING,SINGLE_RATE,,45.8,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST961472SBE1@EME
1ST961471SBE1@EME,1st Energy,Standing Offer - Single Rate,STANDING,SINGLE_RATE,,45.8,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=1ST961471SBE1@EME
OVO723748MRE18@EME,OVO Energy,The EV Plan,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO723748MRE18@EME
OVO723777MRE18@EME,OVO Energy,The EV Plan,MARKET,SINGLE_RATE,,56.13,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO723777MRE18@EME
OVO723774MRE18@EME,OVO Energy,The Basic EV Plan,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO723774MRE18@EME
OVO723789MRE18@EME,OVO Energy,The Basic EV Plan,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO723789MRE18@EME
OVO723775MRE18@EME,OVO Energy,The Basic EV Plan,MARKET,SINGLE_RATE,,58.9365,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO723775MRE18@EME
OVO723780MRE18@EME,OVO Energy,The EV Plan,MARKET,SINGLE_RATE,,56.13,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO723780MRE18@EME
OVO723743MRE18@EME,OVO Energy,The Basic EV Plan,MARKET,SINGLE_RATE,,58.9365,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO723743MRE18@EME
OVO723814MRE18@EME,OVO Energy,The EV Plan,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO723814MRE18@EME
OVO704349MRE19@EME,OVO Energy,The Basic Free 3 Plan,MARKET,SINGLE_RATE,,70.97,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO704349MRE19@EME
OVO704351MRE20@EME,OVO Energy,The Basic Free 3 Plan,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO704351MRE20@EME
OVO704517MRE20@EME,OVO Energy,The One Plan,MARKET,SINGLE_RATE,,39.0,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO704517MRE20@EME
OVO704474MRE19@EME,OVO Energy,The Free 3 Plan,MARKET,SINGLE_RATE,,67.59,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO704474MRE19@EME
OVO704519MRE20@EME,OVO Energy,The One Plan,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO704519MRE20@EME
OVO704473MRE19@EME,OVO Energy,The Free 3 Plan,MARKET,SINGLE_RATE,,67.59,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO704473MRE19@EME
OVO704350MRE20@EME,OVO Energy,The Basic Free 3 Plan,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO704350MRE20@EME
OVO704475MRE19@EME,OVO Energy,The Free 3 Plan,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO704475MRE19@EME
OVO704476MRE19@EME,OVO Energy,The Free 3 Plan,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO704476MRE19@EME
OVO704388MRE20@EME,OVO Energy,The Basic Plan,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO704388MRE20@EME
OVO704385MRE20@EME,OVO Energy,The Basic Plan,MARKET,SINGLE_RATE,,40.95,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO704385MRE20@EME
OVO704516MRE20@EME,OVO Energy,The One Plan,MARKET,SINGLE_RATE,,39.0,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO704516MRE20@EME
OVO704387MRE20@EME,OVO Energy,The Basic Plan,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO704387MRE20@EME
OVO704518MRE20@EME,OVO Energy,The One Plan,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO704518MRE20@EME
OVO704348MRE19@EME,OVO Energy,The Basic Free 3 Plan,MARKET,SINGLE_RATE,,70.97,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO704348MRE19@EME
OVO704386MRE20@EME,OVO Energy,The Basic Plan,MARKET,SINGLE_RATE,,40.95,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=OVO704386MRE20@EME
OVO934312SBE1@EME,OVO Energy,Basic Standing Offer,STANDING,SINGLE_RATE,,43.9,,,False,https://www.energymadeeasy.gov.au/plan?id=OVO934312SBE1@EME
OVO934310SRE1@EME,OVO Energy,Basic Standing Offer,STANDING,SINGLE_RATE,,41.3,,,False,https://www.energymadeeasy.gov.au/plan?id=OVO934310SRE1@EME
OVO934309SBE1@EME,OVO Energy,Basic Standing Offer,STANDING,SINGLE_RATE,,43.9,,,False,https://www.energymadeeasy.gov.au/plan?id=OVO934309SBE1@EME
OVO934296SRE1@EME,OVO Energy,Basic Standing Offer,STANDING,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=OVO934296SRE1@EME
OVO934277SRE1@EME,OVO Energy,Basic Standing Offer,STANDING,SINGLE_RATE,,41.3,,,False,https://www.energymadeeasy.gov.au/plan?id=OVO934277SRE1@EME
OVO934259SRE1@EME,OVO Energy,Basic Standing Offer,STANDING,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=OVO934259SRE1@EME
BLU1052846MBE1@EME,Blue NRG,Blue Business Edge,MARKET,SINGLE_RATE,,36.29,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU1052846MBE1@EME
BLU1043617MBE1@EME,Blue NRG,Blue Zembl Edge,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU1043617MBE1@EME
BLU1043606MBE1@EME,Blue NRG,Blue Zembl Edge,MARKET,SINGLE_RATE,,36.29,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU1043606MBE1@EME
BLU1043607MBE1@EME,Blue NRG,Blue Zembl Edge,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU1043607MBE1@EME
BLU1043594MBE1@EME,Blue NRG,Blue Zembl Edge,MARKET,SINGLE_RATE,,38.03,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU1043594MBE1@EME
BLU1043597MBE1@EME,Blue NRG,Blue Zembl Edge,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU1043597MBE1@EME
BLU1043408MBE1@EME,Blue NRG,Blue Business Edge,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU1043408MBE1@EME
BLU1043396MBE1@EME,Blue NRG,Blue Business Edge,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU1043396MBE1@EME
BLU1043410MBE1@EME,Blue NRG,Blue Business Edge,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU1043410MBE1@EME
BLU1043398MBE1@EME,Blue NRG,Blue Business Edge,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU1043398MBE1@EME
BLU1033548MBE1@EME,Blue NRG,Blue Diamond 2026,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU1033548MBE1@EME
BLU1033547MBE1@EME,Blue NRG,Blue Diamond 2026,MARKET,SINGLE_RATE,,43.11,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU1033547MBE1@EME
BLU1033550MBE1@EME,Blue NRG,Blue Diamond 2026,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU1033550MBE1@EME
BLU1033551MBE1@EME,Blue NRG,Blue Diamond 2026,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU1033551MBE1@EME
BLU1033549MBE1@EME,Blue NRG,Blue Diamond 2026,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU1033549MBE1@EME
BLU1033552MBE1@EME,Blue NRG,Blue Diamond 2026,MARKET,SINGLE_RATE,,43.11,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU1033552MBE1@EME
BLU940564SBE1@EME,Blue NRG,DMO FY25-26,STANDING,SINGLE_RATE,,42.09,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=BLU940564SBE1@EME
NTR1013075MRE1@EME,Nectr,Nectr Home Buzz Time of Use,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=NTR1013075MRE1@EME
NTR1013076MRE1@EME,Nectr,Nectr Home Buzz Time of Use + CL 1,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=NTR1013076MRE1@EME
NTR1013077MRE1@EME,Nectr,Nectr Home Buzz Time of Use + CL 2,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=NTR1013077MRE1@EME
NTR1013074MRE1@EME,Nectr,Nectr Home Buzz + CL 2,MARKET,SINGLE_RATE,,39.6525,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=NTR1013074MRE1@EME
NTR1013073MRE1@EME,Nectr,Nectr Home Buzz + CL 1,MARKET,SINGLE_RATE,,39.6525,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=NTR1013073MRE1@EME
NTR1013072MRE1@EME,Nectr,Nectr Home Buzz,MARKET,SINGLE_RATE,,39.6525,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=NTR1013072MRE1@EME
DOD146946SRE9@EME,Dodo,Residential Standing,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=DOD146946SRE9@EME
DOD146947SRE10@EME,Dodo,Residential Standing,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=DOD146947SRE10@EME
DOD221763SBE9@EME,Dodo,Business Standing,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=DOD221763SBE9@EME
DOD221765SBE9@EME,Dodo,Business Standing,STANDING,SINGLE_RATE,,44.2608,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=DOD221765SBE9@EME
DOD14015SRE11@EME,Dodo,Residential Standing,STANDING,SINGLE_RATE,,36.0351,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=DOD14015SRE11@EME
DOD14016SRE10@EME,Dodo,Residential Standing,STANDING,SINGLE_RATE,,36.0351,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=DOD14016SRE10@EME
DOD221764SBE9@EME,Dodo,Business Standing,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=DOD221764SBE9@EME
DOD221762SBE9@EME,Dodo,Business Standing,STANDING,SINGLE_RATE,,44.2608,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=DOD221762SBE9@EME
MOM919642MBE6@EME,Momentum Energy,Pure Business,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM919642MBE6@EME
MOM919637MBE6@EME,Momentum Energy,Pure Business,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM919637MBE6@EME
MOM919634MBE6@EME,Momentum Energy,Pure Business,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM919634MBE6@EME
MOM919635MBE6@EME,Momentum Energy,Pure Business,MARKET,SINGLE_RATE,,36.8,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM919635MBE6@EME
MOM919641MBE6@EME,Momentum Energy,Pure Business,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM919641MBE6@EME
MOM921321MBE3@EME,Momentum Energy,Bill Boss Electricity,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM921321MBE3@EME
MOM921319MBE3@EME,Momentum Energy,Bill Boss Electricity,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM921319MBE3@EME
MOM921318MBE3@EME,Momentum Energy,Bill Boss Electricity,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM921318MBE3@EME
MOM921320MRE3@EME,Momentum Energy,Bill Boss Electricity,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM921320MRE3@EME
MOM921309MBE3@EME,Momentum Energy,Bill Boss Electricity,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM921309MBE3@EME
MOM921286MBE3@EME,Momentum Energy,Bill Boss Electricity,MARKET,SINGLE_RATE,,37.7,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM921286MBE3@EME
MOM921290MRE3@EME,Momentum Energy,Bill Boss Electricity,MARKET,SINGLE_RATE,,37.6,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM921290MRE3@EME
MOM921220MRE3@EME,Momentum Energy,Bill Boss Electricity,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM921220MRE3@EME
MOM921219MRE2@EME,Momentum Energy,Suit Yourself Electricity,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM921219MRE2@EME
MOM921204MRE2@EME,Momentum Energy,Suit Yourself Electricity,MARKET,SINGLE_RATE,,37.6,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM921204MRE2@EME
MOM921169MRE2@EME,Momentum Energy,Suit Yourself Electricity,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM921169MRE2@EME
MOM919907MRE3@EME,Momentum Energy,Home Run Electricity,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM919907MRE3@EME
MOM919937MRE3@EME,Momentum Energy,Home Run Electricity,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM919937MRE3@EME
MOM919915MRE3@EME,Momentum Energy,Home Run Electricity,MARKET,SINGLE_RATE,,32.1,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM919915MRE3@EME
MOM919748MRE3@EME,Momentum Energy,Warm Welcome,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM919748MRE3@EME
MOM919726MRE3@EME,Momentum Energy,Warm Welcome,MARKET,SINGLE_RATE,,32.1,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM919726MRE3@EME
MOM919718MRE3@EME,Momentum Energy,Warm Welcome,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM919718MRE3@EME
MOM919585MBE2@EME,Momentum Energy,Strictly Business,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM919585MBE2@EME
MOM919590MBE2@EME,Momentum Energy,Strictly Business,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM919590MBE2@EME
MOM919583MBE2@EME,Momentum Energy,Strictly Business,MARKET,SINGLE_RATE,,44.4,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM919583MBE2@EME
MOM919582MBE2@EME,Momentum Energy,Strictly Business,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM919582MBE2@EME
MOM919589MBE2@EME,Momentum Energy,Strictly Business,MARKET,TIME_OF_USE,,,46.5,,False,https://www.energymadeeasy.gov.au/plan?id=MOM919589MBE2@EME
MOM916077SBE1@EME,Momentum Energy,Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=MOM916077SBE1@EME
MOM916224SBE1@EME,Momentum Energy,Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=MOM916224SBE1@EME
MOM916075SRE1@EME,Momentum Energy,Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=MOM916075SRE1@EME
MOM916223SBE1@EME,Momentum Energy,Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=MOM916223SBE1@EME
MOM916076SRE1@EME,Momentum Energy,Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=MOM916076SRE1@EME
MOM916066SRE1@EME,Momentum Energy,Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=MOM916066SRE1@EME
MOM916064SRE1@EME,Momentum Energy,Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=MOM916064SRE1@EME
MOM916056SBE1@EME,Momentum Energy,Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=MOM916056SBE1@EME
MOM916047SRE1@EME,Momentum Energy,Standing Offer,STANDING,SINGLE_RATE,,37.5729,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=MOM916047SRE1@EME
MOM916053SBE1@EME,Momentum Energy,Standing Offer,STANDING,SINGLE_RATE,,44.3851,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=MOM916053SBE1@EME
MOM916006SBE1@EME,Momentum Energy,Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=MOM916006SBE1@EME
MOM916003SBE1@EME,Momentum Energy,Standing Offer,STANDING,SINGLE_RATE,,56.1,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=MOM916003SBE1@EME
MOM916011SRE1@EME,Momentum Energy,Standing Offer,STANDING,SINGLE_RATE,,37.1533,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=MOM916011SRE1@EME
TAN918720MBE1@EME,Tango Energy,Business Select,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=TAN918720MBE1@EME
TAN918724MRE1@EME,Tango Energy,Home Select,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=TAN918724MRE1@EME
TAN918723MRE1@EME,Tango Energy,Home Select,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=TAN918723MRE1@EME
TAN918719MBE1@EME,Tango Energy,Business Select,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=TAN918719MBE1@EME
TAN918721MRE1@EME,Tango Energy,Home Select,MARKET,SINGLE_RATE,,41.23,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=TAN918721MRE1@EME
TAN918722MRE1@EME,Tango Energy,Home Select,MARKET,SINGLE_RATE,,41.23,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=TAN918722MRE1@EME
TAN918716MBE1@EME,Tango Energy,Business Select,MARKET,SINGLE_RATE,,44.135,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=TAN918716MBE1@EME
TAN918717MBE1@EME,Tango Energy,Business Select,MARKET,SINGLE_RATE,,44.135,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=TAN918717MBE1@EME
TAN918718MBE1@EME,Tango Energy,Business Select,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=TAN918718MBE1@EME
GLO1063906MRE1@EME,Globird Energy,ZEROHERO VPP Residential (Flexible Rate CTL)-SAPN,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO1063906MRE1@EME
GLO1063905MRE1@EME,Globird Energy,ZEROHERO VPP Residential (Flexible Rate)-SAPN,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO1063905MRE1@EME
GLO1059702MRE1@EME,Globird Energy,FOUR4FREE Residential (Flexible Rate CTL)-SAPN,MARKET,TIME_OF_USE,,,8.0,,True,https://www.energymadeeasy.gov.au/plan?id=GLO1059702MRE1@EME
GLO1059701MRE1@EME,Globird Energy,FOUR4FREE Residential (Flexible Rate)-SAPN,MARKET,TIME_OF_USE,,,8.0,,True,https://www.energymadeeasy.gov.au/plan?id=GLO1059701MRE1@EME
GLO1059692MRE1@EME,Globird Energy,ZEROHERO VPP Residential (Flexible Rate CTL)-SAPN,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO1059692MRE1@EME
GLO1059691MRE1@EME,Globird Energy,ZEROHERO VPP Residential (Flexible Rate)-SAPN,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO1059691MRE1@EME
GLO1052968MRE3@EME,Globird Energy,WHOLESAVE Resi (Two Rate CTL) estimate-SAPN,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO1052968MRE3@EME
GLO1052967MRE3@EME,Globird Energy,WHOLESAVE Resi (Two Rate) estimate-SAPN,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO1052967MRE3@EME
GLO1052978MRE3@EME,Globird Energy,WHOLESAVE Resi (Single Rate CTL) estimate-SAPN,MARKET,SINGLE_RATE,,25.19,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO1052978MRE3@EME
GLO1052977MRE3@EME,Globird Energy,WHOLESAVE Resi (Single Rate) estimate-SAPN,MARKET,SINGLE_RATE,,25.19,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO1052977MRE3@EME
GLO1054033MRE1@EME,Globird Energy,EASYEV Residential (Flexible Rate)-SAPN,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO1054033MRE1@EME
GLO1054034MRE1@EME,Globird Energy,EASYEV Residential (Flexible Rate CTL)-SAPN,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO1054034MRE1@EME
GLO1054013MRE1@EME,Globird Energy,ULTRASAVE Residential (Flexible Rate CTL Load)-SAPN,MARKET,TIME_OF_USE,,,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=GLO1054013MRE1@EME
GLO1054007MRE1@EME,Globird Energy,GLOSAVE Residential (Flexible Rate CTL)-SAPN,MARKET,TIME_OF_USE,,,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=GLO1054007MRE1@EME
